IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost,QualityCode,ID
0,2010-04-28,OTHER,2008,2,CHRYSLER,PT CRUISER,Bas,4D SEDAN,RED,AUTO,2,Covers,52811,AMERICAN,MEDIUM,CHRYSLER,6925,7508,10837,11346,6816,7554,10351,11019,NULL,NULL,19638,0,FL,6305,0,1086,UF,1182000
0,2009-02-05,MANHEIM,2001,8,CHRYSLER,PT CRUISER 2.4L I-4,Bas,4D SEDAN,GREY,AUTO,2,Covers,67181,AMERICAN,MEDIUM,CHRYSLER,2867,3711,3596,4508,3179,3946,3933,4762,NULL,NULL,16926,0,CA,4020,0,1515,CA,1182400
0,2010-04-22,MANHEIM,2004,6,FORD,RANGER PICKUP 2WD V6,Edg,REG CAB 3.0L EDGE,BLUE,AUTO,1,Alloy,85108,AMERICAN,SMALL TRUCK,FORD,4257,5755,7454,9078,5864,7519,9232,10618,NULL,NULL,16926,0,CA,4895,0,594,VD,1182700
0,2010-04-22,MANHEIM,2003,7,BUICK,REGAL,LS,4D SEDAN LS,SILVER,AUTO,1,Alloy,90919,AMERICAN,MEDIUM,GM,3747,5157,6444,8155,4346,5566,7799,9277,NULL,NULL,16926,0,CA,3695,0,2651,VQ,1182800
0,2009-10-06,ADESA,2007,2,CHEVROLET,MALIBU 4C 2.2L I4 MP,LS,4D SEDAN LS,GREY,AUTO,2,Covers,56179,AMERICAN,MEDIUM,GM,6810,8091,7855,9238,6662,8046,7695,9190,NULL,NULL,20833,0,TX,6100,0,837,UF,1183000
0,2010-03-30,ADESA,2006,4,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,GREEN,AUTO,1,Alloy,83997,AMERICAN,MEDIUM,CHRYSLER,5037,6332,8365,9692,4455,5527,7923,8814,NULL,NULL,20833,0,TX,5505,0,1243,NY,1183200
0,2010-12-07,ADESA,2007,3,SUZUKI,FORENZA,NA,4D SEDAN,WHITE,AUTO,2,Covers,65590,OTHER ASIAN,MEDIUM,OTHER,4227,5295,6947,8702,5392,6417,8600,9495,NULL,NULL,25100,0,TX,5515,0,533,VI,1183400
0,2010-09-16,MANHEIM,2007,3,FORD,FUSION V6,SEL,4D SEDAN SEL,PURPLE,AUTO,1,Alloy,79913,AMERICAN,MEDIUM,FORD,NA,NA,NA,NA,9581,11723,14618,17886,NULL,NULL,23657,0,CA,7795,0,1272,NL,1183900
0,2009-02-03,MANHEIM,2003,6,PONTIAC,SUNFIRE 2.2L I4 MPI,SE,2D COUPE SE,BEIGE,AUTO,2,Covers,53562,AMERICAN,COMPACT,GM,2881,3878,3611,4688,3374,4185,4144,5020,NULL,NULL,18880,0,NC,4275,0,1220,UF,1184500
0,2009-05-13,ADESA,2007,2,FORD,FUSION V6 3.0L V6 EF,SE,4D SEDAN SE,BLACK,AUTO,2,Covers,74412,AMERICAN,MEDIUM,FORD,10590,13049,11937,14593,10590,13049,11937,14593,NULL,NULL,835,0,AZ,7705,0,1272,NY,1185400
0,2010-07-20,MANHEIM,2005,5,CHEVROLET,EQUINOX AWD V6,LS,4D SUV LS,GOLD,AUTO,1,Alloy,71664,AMERICAN,MEDIUM SUV,GM,6606,8086,10346,11641,7115,8832,10447,12195,NULL,NULL,52492,0,NC,8010,0,1506,QC,1185800
0,2010-10-12,MANHEIM,2007,3,CHEVROLET,COBALT,LT,2D COUPE LT,ORANGE,AUTO,3,Special,93892,AMERICAN,COMPACT,GM,6131,7269,9638,10865,5619,6960,9091,10256,NULL,NULL,5546,0,NC,5695,0,909,VQ,1186000
0,2010-06-09,MANHEIM,2004,6,HYUNDAI,SANTA FE 2WD 4C,Bas,4D CUV DLX,RED,AUTO,1,Alloy,75768,OTHER ASIAN,MEDIUM SUV,OTHER,4328,5125,7305,8514,4505,5069,7671,8863,NULL,NULL,18881,0,TN,6200,0,1038,QC,1186200
0,2009-10-21,ADESA,2004,5,CHEVROLET,MALIBU V6 3.5L V6 SF,LS,4D SEDAN LS,GOLD,AUTO,1,Alloy,67988,AMERICAN,MEDIUM,GM,4144,5540,4976,6483,4840,5957,7811,9085,NULL,NULL,20234,0,AZ,6425,0,1118,CA,1186400
1,2009-10-21,ADESA,2005,4,NISSAN,MAXIMA 3.5L V6 MPI,SE,4D SEDAN SE,GOLD,AUTO,1,Alloy,68711,TOP LINE ASIAN,LARGE,OTHER,9237,11272,10476,12674,8513,10268,9694,11589,NULL,NULL,20234,1,AZ,11060,0,1020,EF,1186500
0,2009-04-07,OTHER,2008,1,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,1,Alloy,44005,AMERICAN,MEDIUM,CHRYSLER,7257,7861,8338,8990,7257,7861,8338,8990,NULL,NULL,99761,0,OK,6800,0,693,VI,1187700
0,2010-06-23,OTHER,2008,2,FORD,FUSION V6,SE,4D SEDAN SE,WHITE,AUTO,1,Alloy,81338,AMERICAN,MEDIUM,FORD,10876,13223,15599,17141,10913,13305,14895,17491,NULL,NULL,18881,0,KY,8625,0,1373,EO,1188800
0,2010-09-21,ADESA,2005,5,CHRYSLER,TOWN & COUNTRY FWD V,Tou,MINIVAN 3.8L TOURING,BLUE,AUTO,1,Alloy,72936,AMERICAN,VAN,CHRYSLER,6407,8318,10435,12856,5922,7452,9756,11654,NULL,NULL,25100,0,TX,8135,0,1623,OV,1189500
0,2010-11-18,ADESA,2005,5,DODGE,NEON,SE,4D SEDAN,WHITE,AUTO,2,Covers,99487,AMERICAN,COMPACT,CHRYSLER,3180,4330,5925,7450,2752,3797,5571,6804,NULL,NULL,17675,0,NC,4020,0,765,DZ,1189700
0,2009-03-26,ADESA,2004,5,PONTIAC,GRAND AM V6 3.4L V6,SE,4D SEDAN SE1,GOLD,AUTO,1,Alloy,79500,AMERICAN,MEDIUM,GM,4044,5189,4868,6104,NA,NA,NA,NA,NULL,NULL,3453,0,CO,4980,0,2208,VJ,1190000
0,2010-01-14,ADESA,2003,7,FORD,ESCAPE 4WD V6,XLT,4D CUV 3.0L XLT,BLACK,AUTO,1,Alloy,82899,AMERICAN,SMALL SUV,FORD,5194,6503,8631,10040,5574,7259,8867,10432,NULL,NULL,3453,0,CO,7100,0,1803,ES,1190200
0,2009-07-23,ADESA,2005,4,CHRYSLER,SEBRING V6 2.7L V6 M,GTC,2D CONVERTIBLE GTC,SILVER,AUTO,1,Alloy,57479,AMERICAN,MEDIUM,CHRYSLER,4981,6453,5879,7469,4126,5706,4956,6662,NULL,NULL,20740,0,FL,5600,0,1003,ES,1190800
1,2010-03-26,ADESA,2006,4,CHRYSLER,PT CRUISER,Bas,4D SEDAN,SILVER,AUTO,NULL,NULL,40820,AMERICAN,MEDIUM,CHRYSLER,5610,6719,8729,9849,5627,6745,8635,10084,NULL,NULL,18880,1,TN,6170,0,975,VJ,1190900
0,2009-06-17,ADESA,2006,3,CHRYSLER,PACIFICA FWD 3.5L V6,Bas,4D SPORT,SILVER,AUTO,2,Covers,71264,AMERICAN,CROSSOVER,CHRYSLER,8235,9864,9394,11153,8808,10460,10013,11797,NULL,NULL,21053,0,AZ,8360,0,1389,VQ,1191200
0,2010-02-25,ADESA,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,SILVER,AUTO,2,Covers,63029,AMERICAN,MEDIUM,CHRYSLER,7691,9096,11084,12392,7996,9386,11407,12735,NULL,NULL,21973,0,FL,7000,0,825,GE,1191600
0,2009-02-19,ADESA,2004,5,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,GREY,AUTO,2,Covers,71675,AMERICAN,MEDIUM,CHRYSLER,4048,5070,4872,5976,10006,11554,11306,12978,NULL,NULL,18822,0,TX,5580,0,1389,IE,1192200
0,2009-07-09,ADESA,2003,6,KIA,SORENTO 2WD 3.5L V6,EX,4D SPORT UTILITY EX,SILVER,AUTO,1,Alloy,80394,OTHER ASIAN,MEDIUM SUV,OTHER,3515,4201,4296,5037,3665,5274,4458,6196,NULL,NULL,18880,0,NC,6840,0,2193,US,1192700
0,2010-03-04,ADESA,2004,6,GMC,YUKON 2WD V8,SLE,4D UTILITY 4.8L SLE,SILVER,AUTO,1,Alloy,98241,AMERICAN,LARGE SUV,GM,8521,9307,12819,13579,9315,11224,13542,15053,NULL,NULL,17675,0,NC,10480,0,1918,QC,1193300
0,2010-09-23,ADESA,2005,5,MAZDA,MAZDA6,i,4D SEDAN I,SILVER,AUTO,1,Alloy,86442,OTHER ASIAN,MEDIUM,OTHER,5249,6306,8345,9635,6301,7711,9420,10765,NO,GREEN,52598,0,NC,6855,0,1373,BF,1193600
0,2010-10-21,ADESA,2003,7,MITSUBISHI,LANCER,ES,4D SEDAN ES,GOLD,AUTO,2,Covers,77316,OTHER ASIAN,COMPACT,OTHER,2455,3217,4745,5908,2427,3406,5038,6337,NULL,NULL,18822,0,TX,4555,0,869,GE,1194200
0,2010-01-05,ADESA,2006,4,CHRYSLER,PT CRUISER,Bas,4D SEDAN,WHITE,AUTO,2,Covers,47120,AMERICAN,MEDIUM,CHRYSLER,4720,5838,7921,9007,5180,6100,8432,9413,NULL,NULL,22916,0,IA,5600,0,975,VD,1194900
0,2010-04-27,ADESA,2008,2,SATURN,AURA V6,XR,4D SEDAN XR,WHITE,AUTO,1,Alloy,78200,AMERICAN,MEDIUM,GM,10976,12773,14824,16858,12197,13238,15812,16564,NULL,NULL,1231,0,IA,9435,1,1272,QV,1195000
0,2010-02-17,ADESA,2003,7,VOLKSWAGEN,BEETLE,GL,2D COUPE GL,GREY,MANUAL,2,Covers,70810,OTHER,COMPACT,OTHER,4264,5367,7926,9263,4774,5998,8090,10164,NULL,NULL,20740,0,PA,5115,0,1689,QC,1195700
0,2009-11-23,ADESA,2005,4,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L,GREY,AUTO,1,Alloy,83157,AMERICAN,MEDIUM SUV,GM,7013,8493,8074,9672,7219,8700,11242,12606,NULL,NULL,5546,0,FL,8100,0,1243,AZ,1196300
0,2010-12-01,ADESA,2007,3,CHRYSLER,300,Bas,4D SEDAN,BLUE,AUTO,2,Covers,75782,AMERICAN,SPECIALTY,CHRYSLER,9935,11514,14568,15951,10496,12308,14331,16302,NULL,NULL,52117,0,VA,9270,0,1389,LJ,1197200
0,2009-07-15,OTHER,2006,3,CHRYSLER,PACIFICA FWD 3.5L V6,Tou,4D SPORT TOURING,BLUE,AUTO,1,Alloy,76155,AMERICAN,CROSSOVER,CHRYSLER,10776,12762,12138,14283,11343,13297,12750,14861,NULL,NULL,19638,0,AL,8900,0,1389,LJ,1197900
0,2010-09-14,OTHER,2005,5,CHRYSLER,TOWN & COUNTRY FWD V,Bas,MINIVAN 3.3L,WHITE,AUTO,2,Covers,91535,AMERICAN,VAN,CHRYSLER,4314,5673,7615,9122,4452,5677,8184,9662,NULL,NULL,25100,0,TX,5885,0,1918,EO,1198100
0,2009-01-20,MANHEIM,2007,2,FORD,TAURUS 3.0L V6 SFI,SE,4D SEDAN SE,GREY,AUTO,2,Covers,70332,AMERICAN,MEDIUM,FORD,5491,6509,6430,7530,6188,7348,7183,8436,NULL,NULL,835,0,AZ,5440,0,920,VP,1198200
0,2009-05-12,MANHEIM,2007,2,MITSUBISHI,GALANT 4C 2.4L I4 EF,ES,4D SEDAN,BLACK,AUTO,1,Alloy,72946,OTHER ASIAN,MEDIUM,OTHER,8007,9150,9148,10382,8007,9150,9148,10382,NULL,NULL,835,0,AZ,6180,0,569,FY,1198300
0,2010-04-13,MANHEIM,2004,6,NISSAN,TITAN PICKUP 2WD V8,LE,CREW CAB 5.6L LE,WHITE,AUTO,2,Covers,73267,TOP LINE ASIAN,LARGE TRUCK,OTHER,8385,10077,12704,14824,9133,10390,13991,16163,NULL,NULL,835,0,AZ,10925,0,1272,YY,1199000
0,2010-06-04,MANHEIM,2007,3,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,GOLD,AUTO,2,Covers,69570,AMERICAN,MEDIUM,GM,6946,8320,10649,12405,6324,7530,9827,11203,NULL,NULL,99750,0,AZ,6800,0,923,OV,1199400
0,2009-11-05,MANHEIM,2004,5,CHEVROLET,TRAILBLAZER EXT 2WD,LT,4D SUV 5.3L LS,GREEN,AUTO,1,Alloy,75404,AMERICAN,MEDIUM SUV,GM,6317,7994,7322,9134,5433,5805,10487,10751,NULL,NULL,18111,0,GA,8910,0,2499,NY,1199900
0,2010-08-05,MANHEIM,2008,2,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,BROWN,AUTO,2,Covers,72160,AMERICAN,LARGE,GM,8160,9383,11951,13435,7872,8896,12448,13453,NULL,NULL,18111,0,GA,8160,0,1974,FY,1200300
0,2009-07-20,MANHEIM,2006,3,MITSUBISHI,GALANT 4C Multiple E,ES,4D SEDAN ES,BLUE,AUTO,1,Alloy,66964,OTHER ASIAN,MEDIUM,OTHER,8427,9164,9601,10397,8012,8987,9153,10206,NULL,NULL,20928,0,NC,7035,0,533,US,1201000
0,2009-04-21,MANHEIM,2003,6,CHEVROLET,VENTURE FWD V6 3.4L,LS,PASSENGER 3.4L,BLUE,AUTO,2,Covers,79679,AMERICAN,VAN,GM,3646,4618,4438,5487,3646,4618,4438,5487,NULL,NULL,20740,0,MD,4200,0,4922,RT,1201200
0,2010-01-27,MANHEIM,2007,3,CHEVROLET,IMPALA,LT,4D SEDAN LT 3.5L,SILVER,AUTO,1,Alloy,78039,AMERICAN,LARGE,GM,7017,7858,10510,11844,8318,9560,11701,13142,NULL,NULL,20234,0,CA,6935,0,1974,MD,1201300
0,2010-01-27,MANHEIM,2007,3,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L,BLUE,AUTO,1,Alloy,84460,AMERICAN,VAN,GM,5783,6846,9960,11155,5885,6916,9770,10945,NULL,NULL,20234,0,CA,6935,0,2282,AU,1201400
0,2010-06-15,MANHEIM,2007,3,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,WHITE,AUTO,1,Alloy,89568,AMERICAN,LARGE,FORD,8343,10182,12147,13797,8370,10433,12262,14115,NULL,NULL,8655,0,TX,7800,0,1633,SB,1201700
0,2010-06-21,MANHEIM,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,GREY,AUTO,2,Covers,79543,AMERICAN,LARGE,GM,7956,8969,11332,12498,7435,8720,10684,12203,NULL,NULL,19619,0,NC,7335,0,1974,US,1202100
0,2010-06-28,OTHER,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,BLUE,AUTO,2,Covers,52156,AMERICAN,MEDIUM,CHRYSLER,7853,8974,12080,12895,7924,9187,11324,12590,NULL,NULL,21053,0,CA,8505,0,920,BY,1202500
0,2010-05-04,MANHEIM,2006,4,HYUNDAI,ELANTRA,GLS,4D SEDAN,GREEN,MANUAL,2,Covers,58176,OTHER ASIAN,MEDIUM,OTHER,4995,6152,8273,9497,4398,5736,7446,8686,NULL,NULL,16044,0,MD,4450,0,505,TE,1202900
1,2009-05-04,OTHER,2002,7,CHRYSLER,PT CRUISER 2.4L I4 M,Tou,4D SEDAN TOURING,WHITE,AUTO,1,Alloy,80206,AMERICAN,MEDIUM,CHRYSLER,3116,4066,3865,4891,3116,4066,3865,4891,NULL,NULL,17212,1,TX,4800,0,1803,BY,1203000
0,2009-07-01,OTHER,2004,5,SATURN,ION 2.2L I4 EFI,2,4D SEDAN LEVEL 2,GREY,AUTO,2,Covers,83241,AMERICAN,MEDIUM,GM,4051,5241,4875,6160,4051,5241,4875,6160,NULL,NULL,20928,0,SC,4400,0,853,BF,1203600
0,2009-12-02,MANHEIM,2008,1,CHEVROLET,COBALT,LS,4D SEDAN LS,SILVER,AUTO,1,Alloy,41369,AMERICAN,COMPACT,GM,6778,7428,7820,8522,6905,7455,10990,11866,NULL,NULL,20234,0,CA,6235,0,623,SB,1204000
0,2009-07-21,OTHER,2006,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,SILVER,AUTO,2,Covers,66572,AMERICAN,MEDIUM,CHRYSLER,5472,6413,6410,7426,5206,6081,8707,9504,NULL,NULL,99750,0,MD,5500,0,1215,FD,1204300
0,2010-10-20,OTHER,2006,4,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L,GREEN,AUTO,2,Covers,91403,AMERICAN,VAN,GM,5010,6865,9089,10997,4059,5072,7682,8948,NULL,NULL,18880,0,SC,5300,0,2495,ES,1204800
0,2009-12-02,MANHEIM,2006,3,CHEVROLET,COBALT,LS,4D SEDAN LS,GOLD,AUTO,2,Covers,59638,AMERICAN,COMPACT,GM,4541,5513,5404,6454,5189,6214,8729,9895,NULL,NULL,19638,0,FL,5700,0,671,VJ,1205100
0,2009-05-15,OTHER,2005,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,SILVER,AUTO,1,Alloy,69296,AMERICAN,MEDIUM,CHRYSLER,5569,6584,6515,7611,5569,6584,6515,7611,NULL,NULL,99750,0,CA,4900,0,1215,IL,1206700
0,2009-06-30,OTHER,2005,4,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,WHITE,AUTO,2,Covers,69842,AMERICAN,LARGE,GM,5500,6920,6440,7974,5566,7158,6511,8231,NULL,NULL,20234,0,CA,6405,0,1703,BY,1207000
0,2010-06-04,OTHER,2006,4,CHEVROLET,COBALT,LS,4D SEDAN LS,GREY,AUTO,2,Covers,58776,AMERICAN,COMPACT,GM,4896,5931,8401,9509,4818,6037,7979,9215,NULL,NULL,52117,0,WV,NA,0,671,OV,1209000
0,2009-08-12,OTHER,2006,3,CHRYSLER,300 2.7L V6 MPI,Bas,4D SEDAN,GREY,AUTO,2,Covers,69809,AMERICAN,SPECIALTY,CHRYSLER,9495,11215,10755,12612,10057,11736,11362,13175,NULL,NULL,18880,0,SC,9100,0,1215,VD,1209500
0,2010-08-09,OTHER,2009,1,CHEVROLET,COBALT,LT,4D SEDAN LT,BLACK,AUTO,2,Covers,61354,AMERICAN,COMPACT,GM,8804,9369,12402,13198,8299,8952,11543,12293,NULL,NULL,17212,0,TX,6800,0,728,UF,1209800
0,2010-03-11,OTHER,2002,8,GMC,YUKON 4WD V8,SLE,4D UTILITY 5.3L SLE,GOLD,AUTO,1,Alloy,95233,AMERICAN,LARGE SUV,GM,6181,6820,9898,10580,6323,7819,10166,11449,NULL,NULL,22916,0,CO,10685,0,2218,BF,1210100
1,2010-04-21,OTHER,2004,6,FORD,TAURUS,SE,4D SEDAN SE,GREEN,AUTO,1,Alloy,84263,AMERICAN,MEDIUM,FORD,3216,4270,6283,7105,3440,4530,6509,7879,NULL,NULL,8172,1,SC,5500,0,983,BF,1211000
0,2010-04-28,OTHER,2006,4,FORD,FIVE HUNDRED,SE,4D SEDAN SE,GREY,AUTO,1,Alloy,79411,AMERICAN,LARGE,FORD,6318,7524,10007,11473,6389,7730,10582,11889,NULL,NULL,18880,0,SC,7600,0,1506,SD,1211100
1,2010-12-01,OTHER,2007,3,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L,MAROON,AUTO,NULL,NULL,88722,AMERICAN,VAN,CHRYSLER,8361,10607,13426,15734,8361,10607,13426,15734,NULL,NULL,52492,1,SC,7650,0,1763,SD,1211400
0,2010-04-07,MANHEIM,2004,6,DODGE,DAKOTA PICKUP 2WD V6,SXT,EXT CAB 3.7L SXT,WHITE,AUTO,1,Alloy,52068,AMERICAN,SMALL TRUCK,CHRYSLER,5256,6879,8889,10551,3823,4931,7524,8639,NULL,NULL,3453,0,CO,6640,0,920,VJ,1212800
0,2010-12-15,MANHEIM,2007,3,DODGE,CHARGER V6,Bas,4D SEDAN 2.7L,SILVER,AUTO,2,Covers,64229,AMERICAN,SPECIALTY,CHRYSLER,9334,10795,13477,14909,9612,11026,13525,14649,NULL,NULL,3453,0,CO,9385,0,1215,UF,1213000
0,2009-07-16,OTHER,2004,5,KIA,SPECTRA 2.0L I4 EFI,EX,4D SEDAN EX,BLUE,MANUAL,NULL,NULL,60040,OTHER ASIAN,MEDIUM,OTHER,3162,3918,3915,4731,3031,3803,3773,4607,NULL,NULL,99761,0,AZ,4000,0,533,OV,1213200
0,2010-04-14,MANHEIM,2006,4,FORD,FREESTAR FWD V6,SE,PASSENGER 3.9L LX,SILVER,AUTO,2,Covers,78908,AMERICAN,VAN,FORD,6087,7584,9272,11365,5528,7804,8012,10913,NULL,NULL,20928,0,FL,6180,0,1506,DV,1213700
0,2010-06-21,MANHEIM,2006,4,VOLKSWAGEN,JETTA 5C,Bas,4D SEDAN,GREY,AUTO,1,Alloy,57374,OTHER,SPECIALTY,OTHER,8565,9883,12618,14424,8708,10084,12912,14575,NULL,NULL,1031,0,FL,9100,1,1003,VP,1213900
0,2010-05-06,OTHER,2009,1,CHRYSLER,SEBRING 4C,LX,4D SEDAN,BEIGE,AUTO,2,Covers,43044,AMERICAN,MEDIUM,CHRYSLER,9274,9900,13280,13930,8915,9331,13085,13504,NULL,NULL,99761,0,OK,8900,0,834,IE,1214700
0,2009-09-18,OTHER,2008,1,DODGE,AVENGER 4C 2.4L I4 S,SE,4D SEDAN,RED,AUTO,2,Covers,53722,AMERICAN,MEDIUM,CHRYSLER,8566,9325,9751,10571,9111,10012,12397,13175,NULL,NULL,99761,0,NC,7800,0,920,ST,1215000
0,2010-04-21,OTHER,2003,7,PONTIAC,GRAND AM 4C,SE,4D SEDAN SE,RED,AUTO,1,Alloy,78902,AMERICAN,MEDIUM,GM,2959,3789,5493,6400,2325,3405,5407,6580,NULL,NULL,20207,0,TX,4250,0,1806,DV,1215300
0,2009-08-28,OTHER,2003,6,TOYOTA,CAMRY 4C 2.4L I-4 EF,LE,4D SEDAN LE,SILVER,AUTO,2,Covers,58829,TOP LINE ASIAN,MEDIUM,OTHER,6291,7365,7294,8454,6059,7182,7044,8257,NULL,NULL,21973,0,FL,8765,0,805,TE,1215900
1,2010-03-30,MANHEIM,2003,7,MAZDA,MAZDA6,s,4D SEDAN S,SILVER,AUTO,1,Alloy,76911,OTHER ASIAN,MEDIUM,OTHER,5024,6522,8208,10331,5657,7002,9050,11344,NULL,NULL,20928,1,FL,6235,0,1806,BF,1216900
1,2010-04-06,MANHEIM,2005,5,CHEVROLET,CAVALIER 4C,Bas,4D SEDAN,BLUE,AUTO,2,Covers,69647,AMERICAN,COMPACT,GM,3415,4437,6547,7621,3193,3922,5765,7253,NULL,NULL,20740,1,FL,5535,0,1020,CX,1217100
0,2010-04-20,MANHEIM,2005,5,FORD,F150 PICKUP 2WD V6,STX,REG CAB 4.2L STX,SILVER,AUTO,2,Covers,97955,AMERICAN,LARGE TRUCK,FORD,6945,8639,10974,12956,7548,9984,12354,15436,NULL,NULL,22916,0,CO,5710,0,620,YX,1217700
0,2010-11-30,MANHEIM,2006,4,CHEVROLET,HHR,LT,4D SUV 2.2L LT,GOLD,AUTO,1,Alloy,75731,AMERICAN,MEDIUM,GM,6218,7605,10305,11600,6343,7548,10343,11716,NO,GREEN,22916,0,CO,5910,0,803,FY,1218000
0,2010-11-30,MANHEIM,2007,3,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L,SILVER,AUTO,1,Alloy,79454,AMERICAN,LARGE,GM,7728,9091,11783,12902,7307,8655,11240,12752,NULL,NULL,22916,0,CO,7930,0,1974,IE,1218100
0,2010-08-03,MANHEIM,2003,7,NISSAN,XTERRA 2WD V6,SE,4D SPORT UTILITY SE,RED,AUTO,1,Alloy,91731,TOP LINE ASIAN,MEDIUM SUV,OTHER,6160,7184,9855,11079,5485,6541,8705,9904,NULL,NULL,21973,0,FL,7450,0,920,QV,1218300
0,2010-11-10,OTHER,2008,2,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLACK,AUTO,2,Covers,64973,AMERICAN,MEDIUM,CHRYSLER,6383,7230,9967,10702,6176,7066,9891,10491,NULL,NULL,99761,0,CA,6000,0,1215,UU,1218900
0,2010-08-19,MANHEIM,2006,4,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,SILVER,AUTO,1,Alloy,79932,AMERICAN,LARGE,FORD,7108,8954,11267,13367,6312,7987,10311,12239,NULL,NULL,16044,0,VA,5840,0,1506,RT,1219500
0,2010-08-26,MANHEIM,2008,2,FORD,FUSION V6,SE,4D SEDAN SE,BLACK,AUTO,1,Alloy,92903,AMERICAN,MEDIUM,FORD,10514,13059,14406,17129,10392,12424,14275,16324,NULL,NULL,16044,0,VA,7455,0,1485,SD,1219600
0,2009-05-27,MANHEIM,2005,4,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN TOURING,SILVER,AUTO,2,Covers,65831,AMERICAN,MEDIUM,CHRYSLER,4273,5223,5115,6141,4273,5223,5115,6141,NULL,NULL,20833,0,TX,5470,0,1215,NY,1220000
0,2009-06-24,MANHEIM,2003,6,FORD,EXPEDITION 2WD V8 4.,XLT,4D SUV 4.6L XLT,GREY,AUTO,1,Alloy,81660,AMERICAN,LARGE SUV,FORD,7188,8484,8263,9663,6615,7730,7644,8848,NULL,NULL,8655,0,TX,9345,0,1413,PJ,1220100
0,2010-03-10,MANHEIM,2004,6,NISSAN,MAXIMA,SE,4D SEDAN SL,BLACK,AUTO,1,Alloy,76407,TOP LINE ASIAN,LARGE,OTHER,8903,10425,12989,15207,8629,10231,12321,13965,NULL,NULL,25100,0,TX,10995,0,1155,YP,1220500
0,2010-03-10,MANHEIM,2005,5,TOYOTA,CAMRY 4C,Bas,4D SEDAN LE,BLUE,AUTO,2,Covers,77633,TOP LINE ASIAN,MEDIUM,OTHER,7987,8907,10974,12325,7525,8539,11124,12693,NULL,NULL,25100,0,TX,9195,0,569,EF,1220600
0,2009-02-24,MANHEIM,2005,4,CADILLAC,STS V6,NA,4D SEDAN,RED,AUTO,1,Alloy,72134,AMERICAN,SPECIALTY,GM,13667,16070,15260,17856,13201,15277,14757,16999,NULL,NULL,18111,0,GA,10280,0,2208,YX,1221200
0,2009-06-19,MANHEIM,2004,5,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,WHITE,AUTO,1,Alloy,55651,AMERICAN,MEDIUM,FORD,2772,3865,3494,4674,2802,3814,3526,4619,NULL,NULL,22916,0,NV,4985,0,754,RH,1221700
0,2009-05-14,MANHEIM,2006,3,KIA,RIO MFI I-4 1.6L DOH,Bas,4D SEDAN,WHITE,AUTO,2,Covers,34993,OTHER ASIAN,COMPACT,OTHER,4344,5285,5192,6208,4344,5285,5192,6208,NULL,NULL,20207,0,TX,4710,0,462,LJ,1222100
0,2009-10-08,MANHEIM,2007,2,CHRYSLER,PACIFICA AWD 4.0L V6,Bas,4D SPORT,OTHER,AUTO,1,Alloy,84759,AMERICAN,CROSSOVER,CHRYSLER,9332,11576,10579,13002,9682,11654,13334,15276,NULL,NULL,17212,0,TX,8440,0,2022,BY,1222600
0,2010-04-08,MANHEIM,2007,3,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L,SILVER,AUTO,2,Covers,79414,AMERICAN,VAN,GM,7487,8620,10815,12122,7706,9512,11661,13832,NULL,NULL,8655,0,TX,7570,0,2091,DZ,1222900
